Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
71243,1053.6519999999998,348.7025741267655,260.98072706815157,1.3361238511520683,0.663209716775453,72741,301.1800207277488,0.7614034712722298,0.9794063870444454,0.8064132804810312,0.8637160809092834,0.004894552084089181,0.0016802609681038276,0.7460054684212919,0.9967556994475592,BARBUNYA
74933,1081.712,373.0301534830213,256.0249979778013,1.4570067627355863,0.727282138467707,76038,308.8813021301871,0.7282118561710399,0.9854677924195797,0.8047475980263531,0.8280330671559131,0.004978182556190481,0.0014435814854872945,0.6856387603036289,0.9989803105560309,BARBUNYA
67849,1022.6289999999998,389.91481650758016,222.0912703920686,1.7556512501335348,0.8219295209634475,68732,293.91840682532296,0.7506416780988627,0.9871530000581971,0.8152993692731612,0.7538015853255196,0.005746802701699069,0.0011445485932584049,0.5682168300392665,0.9975905880053525,BARBUNYA
63653,1016.303,355.13717060533173,228.64441465430565,1.5532291534095608,0.7651769744649645,64755,284.6849429475105,0.7166677925645702,0.9829820091112655,0.7744302808508122,0.8016196740607711,0.005579268386491316,0.0014211191313371647,0.642594101841297,0.9980958927889348,BARBUNYA
62005,960.799,350.4905656865589,226.18356318869004,1.5495845973306546,0.7639003320979454,62953,280.97547574709034,0.7987144310906725,0.984941146569663,0.8440564463797731,0.801663449048054,0.005652617783832899,0.0014401167933157555,0.642664285539622,0.9958626781267079,BARBUNYA
78152,1091.4029999999998,379.4282692438696,262.7353850836439,1.444146052588522,0.7214651587861216,79157,315.4460602070383,0.8164817484694624,0.9873037128744141,0.8244791439275843,0.831372055739716,0.0048550039569540075,0.0014307081206251064,0.6911794950648814,0.9981641394280762,BARBUNYA
57351,952.862,329.425015075134,222.74480968291095,1.4789346406952781,0.7367526079058988,58282,270.2250194377018,0.7242568130730179,0.9840259428296901,0.7937629861391032,0.8202929561255994,0.005744015188490768,0.0016042471315248755,0.6728805338692744,0.9951463305888024,BARBUNYA
76246,1103.271,384.09088650999115,254.21196294595026,1.5109079921296047,0.7496330563532484,77508,311.57570882191254,0.7707922643779254,0.9837178097744749,0.7871591052453379,0.8112030765765323,0.005037521791438123,0.001345597144930201,0.6580504314472314,0.9942536560979562,BARBUNYA
84049,1146.3980000000001,395.4512489630104,271.3095062181963,1.4575650314477928,0.7275301272729308,85440,327.130723863482,0.7880825128926394,0.9837195692883896,0.8036585606708229,0.8272340136017147,0.004705008375626246,0.0013591071464478905,0.6843161132596017,0.9974352371434626,BARBUNYA
67163,983.0600000000001,369.4249515085624,232.34434750088195,1.5899889774902318,0.7774577431151353,67907,292.42877345269517,0.7583897922312557,0.9890438393685481,0.8733330588059983,0.791578295560573,0.00550042361878657,0.001332144732220789,0.6265961980025821,0.9962810481613924,BARBUNYA
74945,1082.572,388.6936408591952,246.45536368403717,1.5771360584284608,0.7732832749062817,76519,308.9060337387031,0.7325715514544886,0.9794299455037311,0.8035981858281507,0.7947288076436648,0.005186385227289282,0.001276204752053929,0.6315938776987212,0.9961094788013085,BARBUNYA
90481,1198.799,409.7641323439649,281.97779501061603,1.4531787239790916,0.7255716746866524,92264,339.41712868855376,0.7911460473738053,0.9806750195092344,0.7911785635087074,0.8283231788663232,0.00452873125124573,0.0013150902839947401,0.6861192886472108,0.9970539523737959,BARBUNYA
74407,1041.935,380.58728020872064,249.8268201047877,1.5234044129012512,0.7543917142940247,75370,307.7952806738746,0.7376158612143743,0.9872230330370174,0.8612761181312822,0.808737697447677,0.005114939188634412,0.0013497426971567077,0.6540566632729704,0.996392807117511,BARBUNYA
80759,1236.831,415.85443341449286,248.17154369673963,1.6756733154009718,0.8024085983035112,82623,320.66423622422724,0.7893404488232074,0.9774396959684349,0.663407035405507,0.7710973130461084,0.005149326185496265,0.00112296682163848,0.5945910661869281,0.9963403831852484,BARBUNYA
55773,968.988,347.9202425680947,204.49119121270937,1.7013947667124305,0.809040374098274,57047,266.48149866081553,0.7653766982297242,0.9776675372938104,0.7464437260572689,0.7659269742221451,0.006238148253959706,0.001324295530332384,0.5866441298410905,0.9981132524341992,BARBUNYA
58153,989.011,324.22628042397866,229.36087794571333,1.4136076009471794,0.706803540608876,59388,272.10788162966526,0.7420503266639444,0.9792045531083721,0.7471017336371566,0.8392530095766447,0.005575400760476306,0.0017061903525365239,0.7043456140834558,0.9956683137621817,BARBUNYA
71368,1067.432,386.66646790546196,235.81361013258763,1.6397122612560675,0.7925067831316658,72557,301.44412389140894,0.7115453639082752,0.983612883663878,0.7871055126452382,0.779597272875264,0.005417924951034945,0.0012345082385730476,0.6077719078745488,0.9965710493888907,BARBUNYA
65330,974.886,344.979939802369,242.12596808002243,1.4247952936975081,0.712319636300986,66249,288.4107131462841,0.7604912403236133,0.9861280924995094,0.8638032920256826,0.8360216924830698,0.0052805746181290225,0.001591223309242492,0.6989322703022567,0.9958354093399697,BARBUNYA
67554,1031.662,363.8119865322561,236.7499879107479,1.5366927354159323,0.7592936236376151,68694,293.2787483010646,0.7307163949853432,0.983404664162809,0.7976016895610839,0.8061272282326576,0.0053854988088382055,0.0014028784968445045,0.6498411080980672,0.9986061099889393,BARBUNYA
71682,1058.192,388.21673550523866,236.42093803268347,1.6420573352583963,0.7931762611689546,72768,302.10653261011413,0.7653917611634313,0.9850758575197889,0.8044351339270038,0.7781903894919477,0.005415818971362945,0.0012251446112627675,0.6055802822976293,0.9943975446346723,BARBUNYA
65930,1024.555,366.8341091317046,229.41599814280897,1.5989909688135802,0.7803088122849131,67081,289.73208863429204,0.7526341624904394,0.9828416392122956,0.7892641661356058,0.7898177443752086,0.00556399376811322,0.0013355924145565068,0.6238120693299425,0.9974698650954889,BARBUNYA
57716,909.091,335.90117000405775,219.5139403214524,1.5302042754650111,0.7569200237065219,58301,271.0835545803814,0.7765041437950705,0.9899658667947376,0.8775894065999182,0.8070336717704992,0.0058198969090730085,0.001522865945462197,0.6513033473713742,0.9966271667723501,BARBUNYA
75647,1073.393,380.74458376191006,254.1714792569618,1.4979831131131185,0.7445521797898689,76811,310.34940283586957,0.7134557526714389,0.9848459205061775,0.8250571950746501,0.8151117995415517,0.005033174927781803,0.0013705361883434805,0.6644072457518668,0.9952708343662942,BARBUNYA
69354,1088.9950000000001,373.50013943592563,237.30933746083502,1.5738956731846558,0.7722110353952817,70740,297.16031933211144,0.7584645669291339,0.9804071246819338,0.7349023001160631,0.7956096610322407,0.0053854159736413994,0.0013310648324670548,0.6329947327278372,0.9962676709890207,BARBUNYA
55699,948.396,317.4639035492548,223.77110151034987,1.4186992931907763,0.7093355080045187,56924,266.3046552394528,0.7367592592592592,0.9784800787014265,0.7781760043616724,0.8388501882014294,0.005699633809390739,0.0017408619856867432,0.7036696382455736,0.9982956184188045,BARBUNYA
71385,1066.275,377.31638002752214,241.93766839378188,1.5595602889476292,0.7673684800821544,72551,301.48002404955383,0.7011177025221969,0.9839285468153437,0.7890024908367962,0.7990112277329793,0.005285653569062438,0.001328892916131617,0.638418942043363,0.9956528297227869,BARBUNYA
69651,997.4649999999999,361.70289486453515,245.9155265276614,1.4708420406462202,0.7333209172924413,70419,297.795915906093,0.7461834310017891,0.989093852511396,0.8797147803520011,0.8233163741131334,0.005193075402571896,0.0014718766044915642,0.6778498518827972,0.9970100593950314,BARBUNYA
62713,1018.3459999999998,393.4393745888233,203.98449172910586,1.928771012216537,0.855098932922744,63714,282.5750724479713,0.7201437692343026,0.9842891672159965,0.7599354721678652,0.7182175722582054,0.006273649396278655,0.0010297317732703135,0.5158364811004706,0.9949304517903712,BARBUNYA
55796,900.322,330.20176873798385,215.517497300257,1.5321343875757327,0.7576300257218671,56573,266.53643960637567,0.7701311249137336,0.9862655330281229,0.8650021849944137,0.8071926465599073,0.0059180186525554495,0.0015497615433284668,0.6515599686603875,0.9982774335523463,BARBUNYA
60736,985.501,342.4453022344902,226.74177553187056,1.5102876451911549,0.749392947071149,61680,278.0853771578701,0.7893532959035142,0.9846952010376135,0.7858540791909299,0.8120577953423069,0.005638259059445637,0.0015124204743845605,0.659437862976208,0.9959408572242244,BARBUNYA
59938,957.732,347.3380320173276,220.19352800140314,1.5774216216523596,0.7733773797136775,60922,276.25247841845,0.749225,0.983848199336857,0.8211530580262711,0.7953418657150353,0.00579495532078694,0.0014303595815507286,0.6325686833590732,0.9978275183107674,BARBUNYA
62738,1066.4759999999999,358.63331648603065,223.2364286885597,1.6065178904396695,0.7826482106656586,64416,282.6313899013955,0.6985091909104068,0.9739505712866369,0.6931677693564111,0.7880790124874091,0.005716365145303176,0.0013601248415094737,0.6210685299231299,0.9977577045105734,BARBUNYA
65099,1008.4290000000001,339.04242796905214,245.31349531201985,1.3820781752663722,0.6902739938085927,66288,287.90036665956916,0.7423257617223135,0.9820631185131548,0.8044397612597114,0.849157341115575,0.005208105008818141,0.001670368028802655,0.721068189970473,0.9965726082370169,BARBUNYA
67623,992.572,370.4864028991003,233.25415996458446,1.5883378155199983,0.7769283779762467,68500,293.4284882788751,0.6845541788143829,0.9871970802919708,0.8625420132899548,0.792008791639213,0.005478704034117095,0.0013297733120340332,0.6272779260338063,0.9963292507604508,BARBUNYA
77456,1095.843,400.13883512419363,248.45609472086474,1.6105011856269467,0.7838701999401202,78640,314.0382813878059,0.8356817642362385,0.9849440488301119,0.8105284318754895,0.7848233008683995,0.005166014706726317,0.0012089906852188273,0.6159476135859703,0.9919843619642935,BARBUNYA
91678,1214.3669999999997,435.5938923997088,268.66102743303526,1.6213512490503752,0.7871438135830052,93416,341.6548770063589,0.6846495649901049,0.9813950500984842,0.7812231074038798,0.7843426709317821,0.004751345932499714,0.0011092253470690336,0.6151934254444019,0.9974446287518598,BARBUNYA
54358,923.3299999999999,326.41776563516976,214.26478164693228,1.5234317237120394,0.7544019537628903,55744,263.07937048106595,0.7140436376055801,0.975136337543054,0.801234129597503,0.8059591057157846,0.006004962758658703,0.001562939280908602,0.6495700800861873,0.9895756667774678,BARBUNYA
56893,938.2750000000001,339.61345528829895,214.15951700272782,1.5857966997748374,0.776109749427963,58014,269.1438600797306,0.7164192260712982,0.9806770779467026,0.8120979407942474,0.7925005793756125,0.005969336390914505,0.0014524599624036352,0.6280571683106816,0.9959709847770085,BARBUNYA
50683,905.491,314.9375831675491,205.45621084202162,1.5328696167267943,0.7578996041770925,51613,254.03070650181692,0.7698839470166484,0.9819812837850929,0.7767904924752842,0.8066065153191663,0.00621387019646724,0.0016225154551428745,0.6506140705553286,0.997306540969206,BARBUNYA
73118,1060.2309999999998,410.4364910521753,227.46949970085262,1.8043583495455187,0.832374462981032,74002,305.11756591836144,0.8059744268077601,0.9880543769087322,0.8173972474043975,0.7433977547565926,0.00561334406099969,0.0010575146817249014,0.552640221777143,0.9971609984582751,BARBUNYA
75881,1164.144,372.02076393065,261.7787544559118,1.421126648355663,0.7105298579966808,77787,310.82903643972656,0.7984111952861953,0.9754971910473472,0.7036059467069715,0.8355152899413688,0.004902686626832145,0.0014737760849840528,0.6980857997258098,0.9920683328290227,BARBUNYA
70682,1081.066,366.84993944682617,245.6730544323273,1.493244508619394,0.7426473551695204,71974,299.99186239125015,0.7937160310829627,0.982049073276461,0.7600011966536764,0.8177508843087409,0.005190146564143999,0.0014316718128055258,0.6687165087877277,0.9985572545704071,BARBUNYA
83580,1218.1419999999998,400.8991820198164,266.2635976129877,1.5056477325996345,0.7475851474238785,85345,326.21673952905127,0.7974582092970002,0.9793192336985178,0.7078095142856895,0.8137126593411868,0.004796592271115296,0.0012971698815356435,0.6621282919721063,0.9969319614978706,BARBUNYA
79508,1120.3509999999999,410.4717739532301,248.30645901441383,1.6530853671003494,0.7962790820860058,80728,318.17091275414117,0.7068885806749884,0.984887523535824,0.7959989242222778,0.7751346936473983,0.005162647456271446,0.0011496375334578985,0.6008337932958462,0.9932295517567591,BARBUNYA
54677,911.0219999999999,308.85390344051126,226.39857090350165,1.3642042977919446,0.6801984235027607,55858,263.850182087268,0.7530126289405187,0.9788571019370547,0.827859834546932,0.8542879955476701,0.005648698784507402,0.0018558607814855496,0.729807979336856,0.9956071819741936,BARBUNYA
81411,1150.3870000000002,397.0714870382205,262.38726151691606,1.5133032173233811,0.7505566572350425,82770,321.9560600088688,0.7258405328055206,0.9835810076114534,0.7730454401218142,0.8108264393657625,0.004877368992374747,0.0013004000647348103,0.6574395147745604,0.9949053329038648,BARBUNYA
73887,1070.9689999999998,396.4265040618694,238.11329001245255,1.6648650902313669,0.7995126360722905,74972,306.7178674969017,0.7021810406272274,0.9855279304273595,0.8095135031100436,0.7737067636855908,0.005365307889911208,0.0011859871557775192,0.5986221561728308,0.9966251300511751,BARBUNYA
87149,1189.561,428.96549364674684,259.22319342841564,1.65481139235022,0.796758027072311,88604,333.10892075134325,0.8117833356620558,0.9835786194754187,0.773924931690085,0.7765401312807191,0.004922207869817747,0.001104066753866552,0.6030145754894766,0.9978753892732174,BARBUNYA
78657,1149.889,399.28337149987914,251.5902538965539,1.5870383105700592,0.7765103374209863,80316,316.4635885378185,0.7850940232363157,0.9793440908411774,0.7475416647184812,0.7925789329744585,0.005076259856082474,0.001235644971875996,0.6281813649949312,0.9969478922331493,BARBUNYA
77546,1129.375,407.53075877773546,243.1571515597404,1.6759974204485228,0.8024944152288511,79093,314.22067681174786,0.6726985669176585,0.9804407469687583,0.7639992373299577,0.7710354863867385,0.005255342103754358,0.001145719280261479,0.5944957212676346,0.9963732953122396,BARBUNYA
54424,899.2959999999999,324.8266146249812,213.68277695555884,1.5201347495242339,0.7531608366467599,55211,263.239033926708,0.7484048404840484,0.9857455941750738,0.845658461229741,0.8103986005907265,0.005968444337516191,0.0015879456733094348,0.6567458918394077,0.9983422517923677,BARBUNYA
90231,1159.7959999999998,445.2509806370313,259.2653121953616,1.717356544409326,0.8129809625599207,91068,338.94789770848035,0.6929758540181863,0.9908090657530636,0.8429511769894711,0.7612513221723609,0.004934567727688171,0.00102221233344837,0.5795035755091676,0.9952142579092731,BARBUNYA
74185,1082.9909999999998,377.39517355127583,251.43902355480682,1.5009411356110123,0.7457296702594618,75436,307.3357701703107,0.7808618584480653,0.9834164059600191,0.7948336956437625,0.814360627027345,0.005087216735880243,0.0013801524979933782,0.6631832308523706,0.9953989916337374,BARBUNYA
56277,944.618,335.31263385528086,213.9215296602936,1.5674562274669397,0.7700559584257723,57408,267.6828381855302,0.6982431325839351,0.9802989130434783,0.7925530986231255,0.7983082388153042,0.005958253529066597,0.0014927297455784446,0.6372960441603928,0.9989336531592535,BARBUNYA
61387,946.924,324.62449613130724,241.21964691741155,1.3457630847227453,0.6692105434824857,62475,279.57173664849853,0.7672607739226077,0.9825850340136054,0.8603120895284492,0.861215773856495,0.005288163554682705,0.001794454885461869,0.7416926091392417,0.9981425335912875,BARBUNYA
49309,867.4479999999999,304.072323453285,206.81291062462515,1.470277278797116,0.7330787056056748,50235,250.56370190302133,0.7784566322503237,0.9815666368070071,0.8234726109785537,0.8240266626617722,0.006166669846342148,0.001753862398064725,0.6790199407774982,0.9983475907753186,BARBUNYA
75526,1059.166,377.0555786538261,255.77961546036346,1.4741424095707736,0.734729212362593,76529,310.10109618585335,0.7619652945924132,0.9868938572305923,0.846015433906516,0.8224280815390256,0.0049923943894000225,0.0014089006586883652,0.6763879493039623,0.9970921613915773,BARBUNYA
59936,922.98,295.43286044848855,259.7326000776653,1.1374500557887155,0.47652765718930756,60869,276.247869409425,0.834159104826588,0.9846720005257191,0.8841237129338988,0.9350614179819423,0.004929138755480655,0.0023244026259388556,0.8743398553984005,0.9945179173012081,BARBUNYA
51693,834.877,304.3503036584591,216.79600524797974,1.4038556813366156,0.7018508493788833,52208,256.549355458155,0.7764509733237203,0.9901356114005516,0.9319585724534193,0.8429410201806594,0.005887650236172385,0.0018336249889355735,0.7105495635032111,0.997509041595235,BARBUNYA
70620,1163.561,391.03948442092394,230.86227173212748,1.693821521754114,0.8071247148961269,72221,299.860261870754,0.6992633079847909,0.9778319325403968,0.6554797279639748,0.7668286038040535,0.00553723427387318,0.0011810434581361708,0.5880261076120741,0.9960112764266317,BARBUNYA
66365,1009.4449999999998,345.072695752701,245.373588853929,1.4063155589174796,0.7031131726397072,67543,290.6863298924617,0.7934600669536107,0.9825592585464075,0.8184339574880569,0.8423915698644099,0.005199618710957598,0.0016151293487271345,0.7096235569786251,0.9979546491534051,BARBUNYA
70776,1060.894,386.61994384865886,234.10020818041193,1.6515147374440005,0.7958416997655416,71978,300.19127571962497,0.7757634215314466,0.9833004529161689,0.7902270501072008,0.7764505698576529,0.005462585394041184,0.001224709971951158,0.6028754874322738,0.9956577523381357,BARBUNYA
77217,1118.3970000000002,394.6531382358189,249.62908756380074,1.5809581410858324,0.7745376440955302,78697,313.553405221208,0.7051780821917808,0.9811936922627292,0.7757661074543678,0.7945037675941372,0.005110961811982062,0.0012562215600438694,0.6312362367212788,0.9979580673928894,BARBUNYA
62987,1008.734,368.7900641525405,218.03305561838542,1.691441066615234,0.8065163048130211,64219,283.1917004508319,0.7404137768896203,0.9808156464597705,0.7778708006130497,0.7678940621721765,0.005855018720569967,0.0012557792082108243,0.5896612907192864,0.9973773225159455,BARBUNYA
53368,951.9129999999999,321.01705729605214,212.32442952723775,1.5119176724545063,0.7500230638779632,54618,260.672683692454,0.7063837672565552,0.9771137720165514,0.740110006231397,0.8120212859968164,0.006015159970320269,0.0016132311515442684,0.6593785689119236,0.9969261111756987,BARBUNYA
64410,1004.4189999999999,367.12849173412303,224.40690922675347,1.6359946001624914,0.7914383787388978,65579,286.37276245549583,0.7573637486036804,0.9821741716098141,0.8022935936530786,0.7800341539901211,0.005699867904581944,0.001301664404907562,0.6084532813910838,0.9954262828069621,BARBUNYA
71456,1005.7759999999998,374.78462551584244,244.4125876142546,1.533409670811833,0.758097311984167,72262,301.6299138159141,0.8015524919514958,0.9888461432011292,0.8876587307353914,0.804808664178152,0.005244970688477419,0.001357354855353146,0.6477169859362216,0.9932154901836944,BARBUNYA
72181,1099.699,400.9105866860232,231.06450686077346,1.7350591492080152,0.8172035047452961,73688,303.15623625208303,0.7140765509531771,0.9795489089132559,0.7500411624945321,0.7561691966231429,0.0055542398510137455,0.001120160671305548,0.5717918539216893,0.9920926875894399,BARBUNYA
72360,1091.04,369.61125009040546,250.6756944916572,1.4744598627319514,0.7348640322357595,74162,303.5318985824,0.7436029185078614,0.9757018419136485,0.7638834062621497,0.8212193176158932,0.005107949835411905,0.0014330555098542503,0.6744011676255133,0.9943774530433822,BARBUNYA
50978,881.559,323.1062346274964,201.10068850986005,1.6066888533385324,0.7827008844646873,51805,254.76892571801042,0.7089139201780003,0.9840362899334041,0.8243087119009262,0.78849894683007,0.0063381504693690695,0.001511286414547388,0.6217305891521298,0.9989276073703255,BARBUNYA
88907,1210.626,405.2430606224961,280.958234651208,1.4423605028896196,0.7206414432670496,91061,336.4519404071986,0.7806803414000211,0.9763455266250096,0.7622998362242521,0.8302472592383764,0.004558055728148471,0.001335946897868403,0.6893105114728357,0.9942342559750602,BARBUNYA
64704,1003.301,335.8175772811187,246.51868028428834,1.362239879322126,0.6790574819862084,65994,287.025593810977,0.7956322856721263,0.9804527684334939,0.8077528581017069,0.854706880249758,0.005190058996060811,0.001708523108449493,0.7305238511462745,0.9951487228274355,BARBUNYA
78848,1088.4049999999997,388.6458642861031,259.1222371993225,1.4998553134100499,0.745298465681401,79719,316.84758421562583,0.7345767575322812,0.9890741228565336,0.836410525536612,0.8152604037036074,0.004929051647297371,0.0013431624130674173,0.664649525846969,0.9968781228970466,BARBUNYA
73623,1101.269,428.5121810557214,219.70806457035366,1.9503707426201722,0.8585540709905297,74981,306.1694220558886,0.7545040890364632,0.981888745148771,0.7628454243213427,0.71449409279704,0.005820357511317406,0.0009356727781473724,0.5105018086418655,0.9956677916297761,BARBUNYA
64628,1062.5449999999998,355.82871694066756,233.28600279160784,1.5252896131043316,0.7550969047572964,66408,286.856977075936,0.7640417558253633,0.9731960004818696,0.7193428253678814,0.8061658978574453,0.005505798058746481,0.0014344906848098263,0.649903454868301,0.9912909892312394,BARBUNYA
61137,978.126,345.90999935459683,225.73626264827573,1.5323634550181522,0.7577140672874555,62582,279.0018746289595,0.7577526585855581,0.9769102936946726,0.8030163382834646,0.8065736033925722,0.005657948531242895,0.0014771165852645414,0.6505609776896785,0.9968958674725427,BARBUNYA
72756,1090.293,366.1897585859104,253.56049340652467,1.4441909055556663,0.7214857990867259,74089,304.3613252644815,0.8096774911527076,0.9820081253627394,0.7691166810887464,0.8311573934776672,0.005033121097722667,0.0014816657171648128,0.6908226127325897,0.9976797346606101,BARBUNYA
63320,993.072,341.4139113302988,236.59768486309034,1.443014590476071,0.7209436532557155,64491,283.93930332490163,0.7397628366142882,0.9818424276255602,0.8068434844059718,0.8316570997899564,0.005391881101236557,0.001591099235920826,0.6916535316310416,0.9980661376978957,BARBUNYA
50167,873.8249999999999,309.8928256241198,206.77236788993457,1.4987148852939407,0.7448442966839055,50937,252.73426408132497,0.7945988754256751,0.9848832871979112,0.8256178304074645,0.8155537759621305,0.006177224582377255,0.0016857127244665196,0.6651279614860891,0.9968371765044165,BARBUNYA
64580,1036.017,356.780999525505,230.72384853365122,1.5463550984997907,0.7627597245572216,65911,286.7504312097835,0.717603395781941,0.9798061021680752,0.7560911263090256,0.8037155330332684,0.005524636102903453,0.0014219780322640321,0.6459586580389507,0.9988814642786142,BARBUNYA
68852,981.885,354.74420440489797,248.50699375406504,1.4275018945984699,0.7136283871301722,69563,296.0829092232536,0.7740006295247088,0.9897790492071935,0.8974394843985701,0.8346377630607051,0.005152271602929442,0.0015423063022841747,0.6966201955269778,0.9944266489303173,BARBUNYA
57343,1021.149,341.5122061900434,215.64613342319828,1.5836695087865877,0.7754207669792003,58908,270.2061716796055,0.6752908756889161,0.9734331499966049,0.6910540894515448,0.7912050192702109,0.005955604104948178,0.001439665900062294,0.6260053825183747,0.9913856366306344,BARBUNYA
63081,950.0,358.4980058188704,225.01589733408412,1.593211902208863,0.7784852511210806,63792,283.4029352731527,0.6842944545691226,0.988854401805869,0.8783370911073585,0.7905286240736883,0.005683137645548904,0.001369109981866141,0.6249355054798389,0.9956546854433915,BARBUNYA
66423,967.2900000000001,351.14128851827434,241.17653892514997,1.4559512715590148,0.726812266629345,67104,290.8133254855143,0.7549955670735866,0.989851573676681,0.8921029072688843,0.8281946185043392,0.005286441270618224,0.0015341675456913646,0.6859063261195482,0.9986461876841285,BARBUNYA
78217,1171.758,400.52414016659503,249.430405472134,1.6057550778882128,0.7824129392195727,80156,315.57721316747546,0.6963764245014245,0.9758096711412745,0.7158716505004623,0.7879105939437595,0.005120678882680172,0.0012173488907524133,0.6208031040488077,0.9968577366951374,BARBUNYA
49991,911.8240000000001,329.2584333588139,193.81967803979836,1.6987874331893427,0.8083842492837414,51285,252.29054298735716,0.7374173943828181,0.9747684508140781,0.7555786021213184,0.7662386667327062,0.006586354210934246,0.0014004935143670182,0.5871216943963153,0.9973949561932943,BARBUNYA
60993,958.3470000000001,356.74694827525457,218.00966359164744,1.6363813530003655,0.7915499330138495,61892,278.67310518245523,0.7282746268656717,0.9854746978607898,0.8345344777955069,0.7811506350082075,0.005848981822098512,0.0013433809794171643,0.6101963145737259,0.9985138708379901,BARBUNYA
50035,846.4739999999999,279.4366973395273,228.68388101842731,1.2219343842472672,0.5746852167700989,50802,252.4015463915066,0.8063918256833419,0.9849021692059368,0.8775189869784898,0.9032512508005637,0.005584824569591832,0.0022931031183125233,0.815862822072783,0.9969308351197439,BARBUNYA
64332,987.7450000000001,341.30036184597526,240.4800296624194,1.419246173268879,0.709605304124804,65485,286.199312354,0.7829706440776982,0.9823929144078797,0.8286044043401503,0.8385555491533827,0.005305296926039533,0.00161814265827411,0.7031754090159315,0.9979790083826395,BARBUNYA
59167,962.1519999999999,361.67778584002747,210.69345375907332,1.716606659519682,0.8127987131944715,60797,274.4699694745226,0.7028629128058921,0.9731894665855223,0.803159941676599,0.7588798102074273,0.006112829547552309,0.0012505873847255891,0.5758985663404611,0.9885913141878728,BARBUNYA
74367,1073.76,407.2304241482621,233.02129423523786,1.7476103438733714,0.820107182702962,75422,307.7125366690799,0.6755723110465116,0.9860120389276339,0.8105422978511911,0.7556226608379577,0.005475956057771083,0.001101183289330975,0.5709656055718353,0.9978253982932628,BARBUNYA
77531,1118.1209999999999,405.2793114793517,244.362873790795,1.658514262793951,0.7977795131847797,79291,314.1902849275609,0.673573463997776,0.9778032815830296,0.7793053201329667,0.7752438282149233,0.005227319542884159,0.001164694652981752,0.6010029931853295,0.9967720361797249,BARBUNYA
64595,1013.2359999999999,374.3757954924812,220.2918279119093,1.699453851924944,0.8085522888701397,65684,286.7837310451342,0.6809293402064029,0.9834206199378844,0.7906559491908592,0.7660317106448561,0.005795739538547584,0.0012310497801940152,0.5868045817134844,0.9972473067201867,BARBUNYA
56521,936.644,346.83237092046016,208.2229249259756,1.6656781237885356,0.7997328111525593,57353,268.2625063402937,0.8148933102652826,0.9854933482119506,0.8096001690080863,0.7734644422847571,0.0061363452684924215,0.001354724430822074,0.5982472434788704,0.9964873460795479,BARBUNYA
77055,1076.6200000000001,364.5500114642591,269.57233176249525,1.3523272551036256,0.6731939269650887,78280,313.2243175737924,0.7370721815155631,0.9843510475217169,0.8353833252030416,0.8592080859240386,0.004731036421572372,0.0015904846282800806,0.7382385349172501,0.998340091536367,BARBUNYA
66547,1044.7029999999997,366.5646537864045,233.6356675699125,1.5689584454253531,0.7705616175550365,68580,291.08464745412266,0.7495382050819968,0.9703557888597258,0.7662185504243887,0.7940881491092601,0.005508357308164223,0.001351066498579577,0.6305759885557704,0.9893475227270168,BARBUNYA
71442,1083.116,355.22700254240925,256.47242765555774,1.3850494799366069,0.6918973682159116,72935,301.6003639834831,0.7873264271545074,0.9795297182422705,0.7652679503085796,0.8490355795727441,0.004972243253862004,0.0015938068549174527,0.7208614153804256,0.9984287284790246,BARBUNYA
82632,1101.0469999999998,385.5239906875453,273.20550169419613,1.4111135694444004,0.705549959526769,83895,324.36141888417615,0.7604358389162924,0.9849454675487216,0.8565375611926388,0.8413520992706796,0.0046655531838457895,0.00144209555390314,0.7078733549471794,0.9988896966140973,BARBUNYA
68173,1030.906,368.816598039885,237.0123116221598,1.5561073410728337,0.7661773451891545,69468,294.6193467565059,0.7712314044912043,0.9813583232567513,0.806091116982758,0.7988234486253919,0.005410009799185675,0.0013588797694612748,0.6381189020737642,0.9929815079943208,BARBUNYA
71133,1050.271,366.8312187811585,247.46039741004742,1.482383535387729,0.7381932953990841,72336,300.9474182239255,0.7213568603589899,0.9833692767086928,0.8103604582863655,0.8203975093064872,0.00515697663224043,0.0014410274675596727,0.6730520732762877,0.9977213118833441,BARBUNYA
61206,1003.5089999999999,359.4550303111181,219.19631528873393,1.6398771568656614,0.7925539703889561,62918,279.1592727728391,0.7190892429155505,0.9727899806096825,0.7637677533949293,0.7766180724504513,0.005872872435890568,0.0013178327648669065,0.6031356304566544,0.9890683428776366,BARBUNYA
56155,934.742,344.514405984738,208.1900925364873,1.654806920864203,0.7967567886122062,57050,267.3925328699421,0.7700165919344002,0.9843120070113935,0.8076343496906613,0.7761432562033055,0.006135061988865426,0.0013733026914523648,0.6023983541498699,0.9968529655644098,BARBUNYA
73978,1043.225,352.3956688927225,268.40798852351736,1.3129105092259439,0.6479692026016383,75082,306.9066878391833,0.7318395409803631,0.985296076289923,0.8541939241082315,0.8709150393463345,0.004763519815252136,0.0016904833579403959,0.7584930057596273,0.9958334384361891,BARBUNYA
